id,title,release_date,imdb_score
165,Lords of Dogtown,SummerVacation,7.1
165,The Choice,Other,6.6
165,Fun Size,Other,5.4
165,The Visitor,SummerVacation,7.6
166,Connie and Carla,Easter,6.2
166,City of Ember,Other,6.5
166,Material Girls,SummerVacation,4
166,Knockaround Guys,Other,6.1
166,Blue Valentine,Other,7.4
166,"The Goods: Live Hard, Sell Hard",SummerVacation,5.8
166,The In Crowd,SummerVacation,4.7
166,The Gunman,Easter,5.8
166,Thirteen,Other,6.8
166,Vampire Academy,Other,5.5
167,Hollywoodland,Other,6.5
167,Away We Go,SummerVacation,7
167,Inherent Vice,Other,6.7
167,Jexi,Other,6.5
167,Daddy Day Camp,SummerVacation,3.1
167,Beginners,SummerVacation,7.2
167,Narc,Other,7.1
167,Unforgettable,Easter,5.1
167,Elephant,Christmas,7.2
167,Aliens of the Deep,SummerVacation,6.4
168,Machete Kills,Other,5.6
168,Bernie,SummerVacation,6.8
168,Beyond the Lights,Christmas,6.9
168,Whipped,Other,4.5
168,The Case for Christ,Easter,6.2
168,My Big Fat Independent Movie,Other,3.2
168,Ghost World,Other,7.3
168,Sorority Boys,Easter,5.5
168,Deception,Easter,6.1
168,Sorry to Bother You,SummerVacation,6.9
168,Captain Fantastic,SummerVacation,7.9
169,In the Land of Women,Easter,6.4
169,Chloe,Easter,6.3
169,The Forsaken,Easter,5.3
169,Live by Night,Other,6.4
169,The Young Black Stallion,Christmas,5.6
169,America: Imagine the World Without Her,SummerVacation,5.4
169,Hell Fest,Other,5.5
169,Journey to the South Pacific,Christmas,6.4
170,Kit Kittredge: An American Girl,SummerVacation,6.5
170,Seeking Justice,Other,6.2
170,The Tao of Steve,Other,6.6
170,Abandon,Other,4.9
170,American Dreamz,Easter,5.4
170,Firehouse Dog,Easter,5.5
171,Paranoia,SummerVacation,5.7
171,Death Sentence,SummerVacation,6.8
171,The Collection,Christmas,6.1
171,Straw Dogs,Other,5.8
171,The Perfect Score,Other,5.7
171,Bones,Other,4.1
171,Brittany Runs a Marathon,Other,6.8
171,Chappaquiddick,Easter,6.5
172,Fading Gigolo,Easter,6.2
172,First Daughter,Other,5
172,Swing Vote,SummerVacation,6.1
172,Seeking a Friend for the End of the World,SummerVacation,6.7
172,Catch and Release,Other,6
172,Shopgirl,Christmas,6.3
172,The Station Agent,Christmas,7.6
172,Fifty Shades of Black,Other,3.5
172,The Last Kiss,Other,6.4
172,Before I Fall,Easter,6.4
172,Beautiful Boy,Other,7.3
173,Saved!,SummerVacation,6.7
173,The Old Man & the Gun,Other,6.7
173,The Squid and the Whale,Christmas,7.3
173,Monkeybone,Other,4.7
173,The Apparition,SummerVacation,4.1
173,Larry the Cable Guy: Health Inspector,Easter,3.3
173,The Order,Other,5.2
173,Wonder Wheel,Christmas,6.2
173,Keanu,Easter,6.3
173,Black or White,Other,6.6
174,Jonah Hex,SummerVacation,4.7
174,Rachel Getting Married,Other,6.7
174,A Day Without a Mexican,SummerVacation,4.7
174,Gold,Other,6.7
174,Primeval,Other,4.8
175,Getaway,SummerVacation,4.4
175,It Runs in the Family,Easter,5.6
175,Win Win,Easter,7.1
175,Two Lovers,Easter,7
175,Operation Finale,SummerVacation,6.5
175,Little Children,Other,7.5
175,The Sun Is Also a Star,SummerVacation,5.7
176,The Sessions,Christmas,7.2
176,The Space Between Us,Other,6.4
176,Sleepover,SummerVacation,5.3
176,Bandslam,SummerVacation,6.3
176,Ta Ra Rum Pum,Easter,5.6
176,Price of Glory,Easter,6.3
176,Shine a Light,Easter,7.2
176,Cyrus,SummerVacation,6.3
176,It Follows,Easter,6.8
176,Run the Race,Other,5.9
177,Ruby Sparks,Other,7.2
177,Gun Shy,Easter,5.7
177,The Assassination of Jesse James by the Coward Robert Ford,Other,7.5
177,Kissing Jessica Stein,Easter,6.4
177,Megan Leavey,SummerVacation,7.1
177,The Great Raid,SummerVacation,6.7
177,Conviction,Christmas,7.2
177,Prom,Easter,5.4
177,American Splendor,Other,7.4
177,The Haunting of Molly Hartley,Other,3.9
177,Turistas,Christmas,5.4
177,The Interview,Christmas,6.5
177,Spread,SummerVacation,5.9
177,The Edge of Seventeen,Christmas,7.3
177,Forever My Girl,Other,6.7
178,Moonlight Mile,Other,6.6
178,Get Low,SummerVacation,7
178,Beautiful,Other,5.6
178,Elegy,Easter,6.7
178,Before Midnight,SummerVacation,7.9
178,Unfriended: Dark Web,SummerVacation,5.9
179,Extract,Other,6.1
179,In the Mix,Christmas,2.8
179,Freedomland,Other,5.1
179,Moms' Night Out,SummerVacation,5.4
179,Religulous,Other,7.6
180,The Ice Harvest,Christmas,6.3
180,Tupac: Resurrection,Christmas,7.9
180,Megiddo: The Omega Code 2,Other,4
180,Hot Rod,SummerVacation,6.7
180,Tenacious D in The Pick of Destiny,Christmas,6.8
180,Trespass,Other,5.3
180,Blackhat,Other,5.4
180,Justin Bieber's Believe,Christmas,1.6
181,Stone,Other,5.4
181,The Golden Bowl,SummerVacation,5.9
181,The Birth of a Nation,Other,6.4
181,Piranha 3DD,SummerVacation,3.7
181,Tully,SummerVacation,7
181,One Night with the King,Other,6.2
181,Not Easily Broken,Other,6.1
181,Dope,SummerVacation,7.2
182,Kinky Boots,SummerVacation,7.1
182,The Pirates Who Don't Do Anything: A VeggieTales Movie,Other,5.7
182,Pride and Prejudice and Zombies,Other,5.8
182,Spellbound,Other,7.5
183,Bamboozled,Other,6.5
183,Secretary,Other,7
183,The Boondock Saints II: All Saints Day,Christmas,6.3
183,How to Eat Fried Worms,SummerVacation,5.3
183,Made,SummerVacation,6.4
183,Promised Land,Other,6.6
183,RBG,SummerVacation,7.5
184,Cedar Rapids,Easter,6.2
184,MacGruber,SummerVacation,5.5
184,Gigli,SummerVacation,2.5
184,Sydney White,Other,6.2
184,Walk of Shame,SummerVacation,6
184,Bad Lieutenant: Port of Call New Orleans,Christmas,6.6
185,Big Trouble,Easter,6.5
185,The Comebacks,Other,4.3
185,Soul Men,Christmas,6.4
185,Don't Let Go,SummerVacation,6
185,Kevin Hart: Laugh at My Pain,Easter,7.4
185,Eighth Grade,SummerVacation,7.4
186,Star Wars: Episode II - Attack of the Clones,SummerVacation,6.6
186,Smart People,Easter,6.1
186,Coffee and Cigarettes,SummerVacation,7.1
186,Idlewild,SummerVacation,6.2
186,Bad Words,Easter,6.6
186,Glitter,Other,2.2
186,Next Day Air,SummerVacation,5.8
186,Santa vs. the Snowman 3D,Christmas,6.5
186,Casa de mi Padre,SummerVacation,5.5
186,I Think I Love My Wife,Easter,5.5
186,The Biggest Little Farm,SummerVacation,8
186,While We're Young,Easter,6.3
186,Mad Hot Ballroom,SummerVacation,7.4
187,Zoom,SummerVacation,4.3
187,Take Me Home Tonight,Easter,6.3
187,Club Dread,Other,5.7
187,Taking Woodstock,SummerVacation,6.7
187,The Longshots,SummerVacation,5.3
187,Hamlet,SummerVacation,5.9
187,Unsane,Easter,6.4
188,Bubble Boy,SummerVacation,5.6
188,The Broken Hearts Club: A Romantic Comedy,Other,6.9
188,End of the Spear,Other,6.8
189,The Anniversary Party,SummerVacation,6.3
189,The Big Year,Other,6.2
189,Dave Chappelle's Block Party,Easter,7.2
189,The Collector,SummerVacation,6.4
189,Bella,Christmas,7.2
190,Impostor,Other,6.2
190,"Hello, My Name Is Doris",Easter,6.6
190,The Return,Christmas,4.7
190,The Beaver,SummerVacation,6.7
190,Inside Job,Christmas,8.2
190,The Last Black Man in San Francisco,SummerVacation,7.4
190,Scouts Guide to the Zombie Apocalypse,Other,6.3
191,Peeples,SummerVacation,5.3
191,The Hoax,Easter,6.7
191,"New York, I Love You",Other,6.3
191,The Other Side of Heaven,Easter,6.4
191,Stay,Other,6.8
191,Last Night,Other,6.6
192,Tortilla Soup,SummerVacation,6.7
192,Woman Thou Art Loosed,Other,6.6
192,Real Women Have Curves,Christmas,6.9
192,Brian Banks,SummerVacation,6.8
192,The Belko Experiment,Easter,6.1
193,The Florida Project,Christmas,7.6
193,The Big Bounce,Other,4.9
193,On the Line,Other,4.2
193,Something New,Other,6.7
193,Stop-Loss,Easter,6.4
193,Lars and the Real Girl,Christmas,7.3
193,Girlfight,Other,6.7
193,Me and You and Everyone We Know,SummerVacation,7.3
193,City Island,Easter,7.4
193,The Joneses,Easter,6.5
193,Frances Ha,SummerVacation,7.4
194,Chasing Mavericks,Other,7.2
194,Linda Ronstadt: The Sound of My Voice,Other,8.1
194,Soul Survivors,Other,3.9
194,Cesar Chavez,Easter,6.4
195,The Astronaut Farmer,Other,6.3
195,The Door in the Floor,SummerVacation,6.6
195,Roving Mars,Other,7.2
196,Timecode,Easter,6
196,The Night Listener,SummerVacation,5.9
196,The Fifth Estate,Other,6.2
196,Bee Season,Christmas,5.5
196,Hillary's America: The Secret History of the Democratic Party,SummerVacation,5.3
197,The Adventures of Pluto Nash,SummerVacation,3.8
197,The Aristocrats,Other,6.4
197,Teacher's Pet,Other,5.8
197,Marshall,Other,7.2
197,Goon,Other,6.8
197,The September Issue,Other,7
197,Hedwig and the Angry Inch,SummerVacation,7.7
197,Captivity,SummerVacation,4.7
197,Can You Ever Forgive Me?,Christmas,7.1
197,Unfinished Business,Easter,5.4
197,Facing the Giants,Other,6.6
198,Post Grad,SummerVacation,5.3
198,Against the Ropes,Other,5.3
198,A Late Quartet,Christmas,7.1
198,Black Snake Moan,Easter,6.9
198,It's Kind of a Funny Story,Other,7.1
198,Thank You for Your Service,Other,6.5
199,Igby Goes Down,Other,6.9
199,Lassie,Other,6.7
199,Woodlawn,Other,6.5
199,Goya's Ghosts,Christmas,6.9
199,Metallica Through the Never,Other,7.2
199,Sidewalks of New York,Christmas,6.4
199,Battle for Terra,SummerVacation,6.6
199,2011/11/11,Christmas,3.9
199,Never Die Alone,Easter,5.7
199,Waiting for 'Superman',Other,7.5
199,Meet the Mormons,Other,6.8
200,Greenberg,Easter,6.1
200,The Savages,Other,7.1
200,The Beatles: Eight Days a Week - The Touring Years,Other,7.8
200,Do You Believe?,Easter,6.1
201,Punisher: War Zone,Christmas,5.9
201,Turn It Up,Other,4.2
201,Carriers,Other,6
201,Pootie Tang,SummerVacation,5.3
202,The Express,Other,7.3
202,Code Name: The Cleaner,Other,4.6
202,Waking Life,Easter,7.8
202,The Real Cancun,Easter,2.8
203,The Skeleton Twins,Other,6.8
203,Grind,SummerVacation,6
203,Songcatcher,SummerVacation,7.2
204,The Company Men,Other,6.7
204,Underclassman,Other,4.3
204,Strange Magic,Other,5.8
204,Backstage,Other,5.7
204,I Know Who Killed Me,SummerVacation,3.6
204,The Brothers Bloom,SummerVacation,6.8
204,Pawn Sacrifice,Other,7
204,Black Nativity,Christmas,4.5
205,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,Easter,8.1
205,Hot Tub Time Machine 2,Other,5.1
205,Solitary Man,SummerVacation,6.3
205,Hoot,SummerVacation,5.5
205,Chuck & Buck,SummerVacation,6.5
205,Echo in the Canyon,SummerVacation,7
206,Rabbit Hole,Other,7
206,The Vatican Tapes,SummerVacation,5
206,Groove,Other,6.6
206,Wish I Was Here,SummerVacation,6.7
206,The Darkness,SummerVacation,4.4
207,Deuces Wild,SummerVacation,5.7
207,The Spectacular Now,Other,7.1
207,Cadillac Records,Christmas,7
207,Trois,Easter,4.1
207,From Justin to Kelly,SummerVacation,2.1
207,Martian Child,Christmas,6.8
208,The Assassination of Richard Nixon,Other,7
208,A Scanner Darkly,SummerVacation,7.1
208,Enron: The Smartest Guys in the Room,SummerVacation,7.6
208,Novocaine,Christmas,5.8
208,Mother and Child,SummerVacation,7.2
208,The Perfect Match,Easter,4.9
209,The Rocker,SummerVacation,6.2
209,Dylan Dog: Dead of Night,Easter,5.1
209,Urbania,SummerVacation,6.8
209,The Endurance,Christmas,7.8
209,Queen of Katwe,Other,7.4
209,"Food, Inc.",SummerVacation,7.8
210,Running with Scissors,Other,6.2
210,Atlas Shrugged: Part I,Easter,5.7
210,The Runaways,Easter,6.5
210,The Green Inferno,Other,5.3
210,Kill the Messenger,Other,6.9
210,Pilgrim's Progress,Easter,5
211,Laurel Canyon,Easter,6.4
211,Won't Back Down,Other,6.4
211,Stronger,Other,6.9
211,Miss March,Easter,5
211,Delta Farce,SummerVacation,3.6
211,Phat Girlz,Easter,3.2
211,Rize,SummerVacation,7.1
211,Buck,Other,7.6
212,King's Ransom,Easter,4.4
212,Gabriela,SummerVacation,5
212,Seven Days in Utopia,Other,6
212,It's a Boy Girl Thing,Christmas,6.3
212,The Immigrant,SummerVacation,6.6
212,London Boulevard,Christmas,6.2
212,Popstar: Never Stop Never Stopping,SummerVacation,6.7
213,Beyond a Reasonable Doubt,SummerVacation,5.9
213,Then She Found Me,SummerVacation,6
213,Trust the Man,Other,5.7
213,Benji: Off the Leash!,SummerVacation,4.9
213,The Condemned,Easter,6
213,People I Know,Christmas,5.5
213,20 Feet from Stardom,SummerVacation,7.4
214,Things We Lost in the Fire,Other,7.2
214,Jay and Silent Bob Reboot,Christmas,7.1
214,Capturing the Friedmans,SummerVacation,7.7
214,Born Into Brothels: Calcutta's Red Light Kids,Easter,7.2
214,Every Day,Other,6.4
215,The Yards,Other,6.4
215,Grizzly Man,Other,7.8
215,Please Give,SummerVacation,6.6
215,Metallica & San Francisco Symphony - S&M2,Other,8.8
215,Good Hair,Other,6.9
216,Lucky You,SummerVacation,5.9
216,Equilibrium,Christmas,7.4
216,We Don't Live Here Anymore,Other,6.3
216,Man of Tai Chi,SummerVacation,6.1
216,Funny Games,Easter,6.5
216,After the Wedding,SummerVacation,6.1
216,Meet the Blacks,Easter,4.9
217,Kin,SummerVacation,5.8
217,Danny Collins,Easter,7
217,Marianne & Leonard: Words of Love,SummerVacation,6.9
217,Step Into Liquid,SummerVacation,7.4
217,Hard Candy,Easter,7.1
217,The Work and the Glory,Other,6.9
218,Robot & Frank,Other,7.1
218,Clifford's Really Big Movie,Easter,5.4
218,Crossover,Other,2.1
218,Redline,Easter,4
218,Much Ado About Nothing,SummerVacation,7.1
218,Expelled: No Intelligence Allowed,Easter,3.7
219,Girl in Progress,SummerVacation,5.6
219,The Final Cut,Other,6.2
219,The Miracle Season,Easter,6.5
219,Better Luck Tomorrow,Easter,7
219,Like Crazy,Other,6.7
219,Morgan,Other,5.8
220,Crossing Over,Other,6.7
220,The Double,Christmas,5.9
220,The Secret Lives of Dentists,SummerVacation,6.4
220,Ultimate X: The Movie,SummerVacation,6.6
220,Ben Is Back,Christmas,6.7
220,Spirits in the Forest,Christmas,8.1
220,Everything Is Illuminated,Other,7.4
220,Riding Giants,SummerVacation,7.9
220,Me and Earl and the Dying Girl,SummerVacation,7.7
221,Stand Up Guys,Other,6.5
221,Panic,Easter,6.6
221,Bug,SummerVacation,6.1
221,I Hate Valentine's Day,Easter,4.7
221,Startup.com,SummerVacation,7
221,Amityville: The Awakening,Other,4.8
221,Samsara,SummerVacation,8.5
222,Oldboy,Christmas,5.7
222,Just Getting Started,Christmas,4.4
222,Nothing Like the Holidays,Christmas,6.1
222,Grandma's Boy,Other,7
222,Lovely & Amazing,SummerVacation,6.7
222,Safety Not Guaranteed,Other,7
222,Honey Boy,Christmas,7.4
223,Beatriz at Dinner,SummerVacation,6
223,Copying Beethoven,Easter,6.8
223,"Jeff, Who Lives at Home",SummerVacation,6.5
223,Martha Marcy May Marlene,Christmas,6.9
223,Dear White People,Christmas,6.1
223,Our Brand Is Crisis,Other,6.1
223,Traffik,Easter,6
223,The Art of Self-Defense,SummerVacation,6.7
223,To Save a Life,Christmas,6.9
224,Carman: The Champion,Easter,5.5
224,Pieces of April,Christmas,7
224,Passion of Mind,SummerVacation,5.5
224,The Iceman,SummerVacation,6.8
224,El cantante,SummerVacation,5.5
224,My One and Only,Other,6.5
224,Van Wilder 2: The Rise of Taj,Christmas,4.9
224,Mid90s,Other,7.4
225,Welcome to Collinwood,Other,6.4
225,Catfish,Other,7.1
226,Trumbo,Christmas,7.5
226,Evelyn,Christmas,7
226,P2,Christmas,5.9
226,Let There Be Light,Christmas,4.7
226,Machine Gun Preacher,Christmas,6.8
226,Pele: Birth of a Legend,SummerVacation,7.2
227,Luce,Other,6.8
227,Clown,SummerVacation,5.7
227,L.I.E.,Christmas,7.1
227,The Hunting Party,Other,6.8
227,Harsh Times,Christmas,6.9
227,Tetro,SummerVacation,6.9
227,Junebug,Other,6.9
228,Thirteen Conversations About One Thing,SummerVacation,7
228,For Your Consideration,Christmas,6.3
228,Session 9,Other,6.4
228,The Life Before Her Eyes,Other,6.4
228,The Private Lives of Pippa Lee,SummerVacation,6.4
229,The Good German,Other,6
229,Control Room,SummerVacation,7.6
229,Supercross,SummerVacation,4.3
229,Frozen,Easter,6.1
229,A-X-L,SummerVacation,5.2
230,Bobby Jones: Stroke of Genius,Easter,6.7
230,Outlander,SummerVacation,6.2
230,Life Itself,Other,6.7
231,An American Carol,Other,4.1
231,Rescue Dawn,SummerVacation,7.3
231,Adam,SummerVacation,7.2
231,The Center of the World,SummerVacation,5.8
231,Take Shelter,Christmas,7.4
231,Shortbus,Other,6.4
232,The Jane Austen Book Club,Other,6.8
232,Shattered Glass,Christmas,7.1
232,Joan Rivers: A Piece of Work,SummerVacation,7.4
232,Same Kind of Different as Me,Other,6.6
232,Strange Wilderness,Other,5.3
232,Th<U+00C3><U+00A9>r<U+00C3>¡§se: The Story of Saint Th<U+00C3><U+00A9>r<U+00C3>¡§se of Lisieux,Other,6.5
232,Horns,Other,6.5
232,Nitro Circus: The Movie,SummerVacation,6.7
233,Full Frontal,SummerVacation,4.7
233,What Just Happened,Other,5.6
233,The Other Side of Heaven 2: Fire of Faith,SummerVacation,4.9
233,Highwaymen,Other,5.7
233,The To Do List,SummerVacation,5.8
233,The Young Messiah,Easter,5.6
233,The Homesman,SummerVacation,6.6
233,Intruders,Other,5.4
233,The Wild Parrots of Telegraph Hill,SummerVacation,7.8
233,Leave No Trace,SummerVacation,7.2
234,Thanks for Sharing,Other,6.4
234,Green Street Hooligans,Other,7.5
234,Letters to God,Easter,6.3
234,Branded,Other,4.7
234,Lowriders,SummerVacation,5.7
234,Storytelling,Christmas,6.8
234,My Architect,Christmas,7.4
234,20th Century Women,Other,7.3
234,College,SummerVacation,4.6
235,Management,SummerVacation,5.8
235,Sunshine State,SummerVacation,6.8
235,Killer Joe,SummerVacation,6.7
235,Beirut,Easter,6.4
235,Disconnect,SummerVacation,7.5
235,Half Nelson,Other,7.2
236,Celeste & Jesse Forever,SummerVacation,6.6
236,Love & Sex,SummerVacation,6.2
236,G,Other,5.1
236,Let's Go to Prison,Christmas,6
236,The Business of Strangers,Christmas,6.3
236,Amazing Grace,SummerVacation,7.5
236,N-Secure,Other,3.4
236,Everything Must Go,Other,6.4
236,All Saints,SummerVacation,6
237,I'll See You in My Dreams,SummerVacation,6.7
237,Passengers,Other,5.9
237,Bleed for This,Christmas,6.8
237,Twelve,SummerVacation,5.7
237,Tadpole,SummerVacation,6.1
237,The Believer,SummerVacation,7.2
237,Ladr<U+00C3>3n que roba a ladr<U+00C3>3n,SummerVacation,6.8
237,God's Not Dead: A Light in Darkness,Easter,4.4
238,Grandma,Other,6.7
238,Paid in Full,Other,7
238,Keeping Up with the Steins,SummerVacation,5.3
238,The Burning Plain,Christmas,6.8
239,The Lost City,SummerVacation,6.6
239,Bucky Larson: Born to Be a Star,Other,3.2
239,The Affair of the Necklace,Christmas,6.1
239,Valentino: The Last Emperor,SummerVacation,7.2
239,Veronica Mars,Easter,6.8
239,In a World...,Other,6.7
240,Amreeka,SummerVacation,7
240,Restless,Easter,6.8
240,Dog Days,SummerVacation,6.2
240,Camp,SummerVacation,6.2
240,Frozen River,Other,7.1
241,Southside with You,SummerVacation,6.4
241,Joe Gould's Secret,SummerVacation,6.5
241,Feel the Noise,Other,2.9
241,The Kid,Easter,5.9
242,Echelon Conspiracy,Other,5.8
242,Atlas Shrugged II: The Strike,Other,5.4
242,Brick,Easter,7.3
242,Blood and Chocolate,Other,5.5
242,Diary of the Dead,Other,5.6
242,Incarnate,Christmas,5.2
242,Fahrenheit 11/9,Other,6.9
243,The Grace Card,Other,6.4
243,Metallica: Some Kind of Monster,SummerVacation,7.5
243,An Inconvenient Sequel: Truth to Power,SummerVacation,6.4
244,Midnight Special,Easter,6.6
244,Last Days,SummerVacation,5.8
244,Filly Brown,Easter,5.7
244,Charlie Bartlett,Other,7
244,Last Ounce of Courage,Other,3.8
245,Words and Pictures,SummerVacation,6.6
245,American Desi,Other,6.6
245,The Limits of Control,Other,6.3
245,Your Sister's Sister,SummerVacation,6.7
245,Unbroken: Path to Redemption,Other,5.7
245,Home Run,Easter,5.9
246,Obvious Child,SummerVacation,6.8
246,To the Wonder,Other,5.9
246,The Perfect Holiday,Christmas,4.5
246,Auto Focus,Christmas,6.6
246,The Matrix Reloaded,SummerVacation,7.2
246,Table 19,Easter,5.8
247,Hamlet 2,SummerVacation,6.3
247,Below,Other,6.1
247,After.Life,SummerVacation,5.9
247,A Love Song for Bobby Long,Other,7.1
247,Feast of Love,Other,6.6
247,It Might Get Loud,SummerVacation,7.6
247,El Chicano,SummerVacation,5.2
248,Maggie's Plan,Easter,6.2
248,What Maisie Knew,SummerVacation,7.4
248,Who's Your Caddy?,SummerVacation,2.2
248,Death of a Nation,SummerVacation,4.6
248,Rosewater,Christmas,6.6
248,Standing in the Shadows of Motown,Christmas,7.8
248,DysFunktional Family,Easter,6.7
248,Bill Cunningham: New York,Easter,7.9
249,Pandas,Easter,7.4
250,Bottle Shock,Other,6.8
250,Extremedays,Other,6
250,Boynton Beach Club,SummerVacation,6.4
250,Aqua Teen Hunger Force Colon Movie Film for Theaters,Easter,6.7
250,The Disappointments Room,Other,3.9
251,Flipped,Other,7.7
251,Unknown,Christmas,6.5
251,The Art of Getting By,SummerVacation,6.6
251,The Lookout,Easter,7
251,The Work and the Glory II: American Zion,Other,6.6
251,"Synecdoche, New York",Christmas,7.6
251,Waves,Christmas,8
252,Thumbsucker,Other,6.6
252,The Messenger,Christmas,7.1
252,Art School Confidential,SummerVacation,6.3
252,The Mighty Macs,Other,6.5
252,State Property,Other,4.5
252,Jiro Dreams of Sushi,Easter,7.9
253,The Ex,SummerVacation,5.5
253,All Good Things,Christmas,6.3
253,All Access: Front Row. Backstage. Live!,SummerVacation,8.2
253,Witless Protection,Other,3.3
253,Bittersweet Motel,SummerVacation,8
253,Destroyer,Christmas,6.2
253,Knock Knock,Other,4.9
253,Citizenfour,Christmas,8.1
254,Red State,Other,6.2
254,Love Is Strange,Christmas,6.7
254,"The Book of Mormon Movie, Volume 1: The Journey",Other,3
254,Grace Unplugged,Other,6.1
254,X Games 3D: The Movie,SummerVacation,6.4
254,An American Rhapsody,Other,6.8
